,entity,code,year,literacy_rate,mf_youth_and_adults__15_64_years__average_years_of_education,population_historical,owid_region
4364,South Asia (WB),WB_SA,1977,38.13,,,
4365,South Asia (WB),WB_SA,1978,38.81,,,
4366,South Asia (WB),WB_SA,1979,39.47,,,
4367,South Asia (WB),WB_SA,1980,40.12,,,
4368,South Asia (WB),WB_SA,1981,40.74,,,
4369,South Asia (WB),WB_SA,1982,41.41,,,
4370,South Asia (WB),WB_SA,1983,42.08,,,
4371,South Asia (WB),WB_SA,1984,42.75,,,
4372,South Asia (WB),WB_SA,1985,43.42,,,
4373,South Asia (WB),WB_SA,1986,44.09,,,
4374,South Asia (WB),WB_SA,1987,44.77,,,
4375,South Asia (WB),WB_SA,1988,45.48,,,
4376,South Asia (WB),WB_SA,1989,46.27,,,
4377,South Asia (WB),WB_SA,1990,47.05,,,
4378,South Asia (WB),WB_SA,1991,47.78,,,
4379,South Asia (WB),WB_SA,1992,48.56,,,
4380,South Asia (WB),WB_SA,1993,49.35,,,
4381,South Asia (WB),WB_SA,1994,50.15,,,
4382,South Asia (WB),WB_SA,1995,50.95,,,
4383,South Asia (WB),WB_SA,1996,51.78,,,
4384,South Asia (WB),WB_SA,1997,52.6,,,
4385,South Asia (WB),WB_SA,1998,57.92,,,
4386,South Asia (WB),WB_SA,1999,58.73,,,
4387,South Asia (WB),WB_SA,2000,59.52,,,
4388,South Asia (WB),WB_SA,2001,60.31,,,
4389,South Asia (WB),WB_SA,2002,61.13,,,
4390,South Asia (WB),WB_SA,2003,61.94,,,
4391,South Asia (WB),WB_SA,2004,62.74,,,
4392,South Asia (WB),WB_SA,2005,62.44,,,
4393,South Asia (WB),WB_SA,2006,62.53,,,
4394,South Asia (WB),WB_SA,2007,63.38,,,
4395,South Asia (WB),WB_SA,2008,64.21,,,
4396,South Asia (WB),WB_SA,2009,65.04,,,
4397,South Asia (WB),WB_SA,2010,67.94,,,
4398,South Asia (WB),WB_SA,2011,68.7,,,
4399,South Asia (WB),WB_SA,2012,68.53,,,
4400,South Asia (WB),WB_SA,2013,69.84,,,
4401,South Asia (WB),WB_SA,2014,70.56,,,
4402,South Asia (WB),WB_SA,2015,71.96,,,
4403,South Asia (WB),WB_SA,2016,73.35,,,
4404,South Asia (WB),WB_SA,2017,74.02,,,
4405,South Asia (WB),WB_SA,2018,74.74,,,
4406,South Asia (WB),WB_SA,2019,74.51,,,
4407,South Asia (WB),WB_SA,2020,75.24,,,
4408,South Asia (WB),WB_SA,2021,76.06,,,
4409,South Asia (WB),WB_SA,2022,76.9,,,
4410,South Asia (WB),WB_SA,2023,77.57,,,
4411,South Korea,KOR,1870,,0.01,9663904.0,Asia
4412,South Korea,KOR,1875,,0.01,9669329.0,Asia
4413,South Korea,KOR,1880,,0.01,9671270.0,Asia
4414,South Korea,KOR,1885,,0.01,9673164.0,Asia
4415,South Korea,KOR,1890,,0.01,9675019.0,Asia
4416,South Korea,KOR,1895,,0.01,9676883.0,Asia
4417,South Korea,KOR,1900,,0.3,9687522.0,Asia
4418,South Korea,KOR,1905,,0.6,9754112.0,Asia
4419,South Korea,KOR,1910,,0.82,9911592.0,Asia
4420,South Korea,KOR,1915,,1.46,10607621.0,Asia
4421,South Korea,KOR,1920,,1.96,11464533.0,Asia
4422,South Korea,KOR,1925,,2.37,12435630.0,Asia
4423,South Korea,KOR,1930,,2.8,13456220.0,Asia
4424,South Korea,KOR,1935,,3.24,14306538.0,Asia
4425,South Korea,KOR,1940,,3.63,15330291.0,Asia
4426,South Korea,KOR,1945,,3.96,17532227.0,Asia
4427,South Korea,KOR,1950,37.5,4.64,19757319.0,Asia
4428,South Korea,KOR,1955,,5.22,22125104.0,Asia
4429,South Korea,KOR,1960,,4.46,26115388.0,Asia
4430,South Korea,KOR,1965,,5.68,29284343.0,Asia
4431,South Korea,KOR,1970,,6.59,32542203.0,Asia
4432,South Korea,KOR,1975,,7.54,35875741.0,Asia
4433,South Korea,KOR,1980,,8.61,38141109.0,Asia
4434,South Korea,KOR,1985,,9.52,41148956.0,Asia
4435,South Korea,KOR,1990,,10.46,44081425.0,Asia
4436,South Korea,KOR,1995,,11.17,45368425.0,Asia
4437,South Korea,KOR,2000,,11.8,46766660.0,Asia
4438,South Korea,KOR,2005,,12.27,47851646.0,Asia
4439,South Korea,KOR,2008,97.97,,48356485.0,Asia
4440,South Korea,KOR,2010,,12.96,48769329.0,Asia
4441,South Korea,KOR,2015,,13.33,50983909.0,Asia
4442,South Korea,KOR,2020,,13.68,51858481.0,Asia
4443,South Sudan,SSD,2008,26.83,,8817645.0,Africa
4444,Spain,ESP,1475,3.0,,6500000.0,Europe
4445,Spain,ESP,1550,4.0,,8500000.0,Europe
4446,Spain,ESP,1650,5.0,,8000000.0,Europe
4447,Spain,ESP,1750,8.0,,10073306.0,Europe
4448,Spain,ESP,1870,,1.63,16205967.0,Europe
4449,Spain,ESP,1875,,1.86,16527207.0,Europe
4450,Spain,ESP,1880,,2.19,16871852.0,Europe
4451,Spain,ESP,1885,,2.54,17302962.0,Europe
4452,Spain,ESP,1890,,2.84,17749968.0,Europe
4453,Spain,ESP,1895,,3.09,18157788.0,Europe
4454,Spain,ESP,1900,41.3,3.27,18592411.0,Europe
4455,Spain,ESP,1905,,3.4,19202565.0,Europe
4456,Spain,ESP,1910,47.8,3.49,19859082.0,Europe
4457,Spain,ESP,1915,,3.38,20535137.0,Europe
4458,Spain,ESP,1920,56.0,3.28,21275357.0,Europe
4459,Spain,ESP,1925,,3.2,22314065.0,Europe
4460,Spain,ESP,1930,,3.31,23440849.0,Europe
4461,Spain,ESP,1935,,3.31,24576871.0,Europe
4462,Spain,ESP,1940,76.8,3.42,25747164.0,Europe
4463,Spain,ESP,1945,,3.66,26888200.0,Europe
4464,Spain,ESP,1950,82.5,3.83,28077048.0,Europe
4465,Spain,ESP,1955,,4.04,29089774.0,Europe
4466,Spain,ESP,1960,,4.42,30404938.0,Europe
4467,Spain,ESP,1965,,4.7,32110669.0,Europe
4468,Spain,ESP,1970,,5.33,33812720.0,Europe
4469,Spain,ESP,1975,,6.19,35795771.0,Europe
4470,Spain,ESP,1980,,7.24,37537560.0,Europe
4471,Spain,ESP,1981,92.81,,37812708.0,Europe
4472,Spain,ESP,1985,,7.24,38601315.0,Europe
4473,Spain,ESP,1990,,7.51,39084975.0,Europe
4474,Spain,ESP,1991,96.49,,39201750.0,Europe
4475,Spain,ESP,1995,,8.72,40052733.0,Europe
4476,Spain,ESP,2000,,9.65,41019772.0,Europe
4477,Spain,ESP,2004,97.17,,43234562.0,Europe
4478,Spain,ESP,2005,97.75,10.64,43958883.0,Europe
4479,Spain,ESP,2006,97.75,,44695446.0,Europe
4480,Spain,ESP,2007,97.94,,45516501.0,Europe
4481,Spain,ESP,2008,97.63,,46235055.0,Europe
4482,Spain,ESP,2009,97.68,,46635182.0,Europe
4483,Spain,ESP,2010,97.75,10.75,46840469.0,Europe
4484,Spain,ESP,2011,97.78,,46998040.0,Europe
4485,Spain,ESP,2012,97.89,,47018323.0,Europe
4486,Spain,ESP,2013,98.08,,46860394.0,Europe
4487,Spain,ESP,2014,98.09,,46720187.0,Europe
4488,Spain,ESP,2015,98.14,11.24,46683683.0,Europe
4489,Spain,ESP,2016,98.25,,46732768.0,Europe
4490,Spain,ESP,2018,98.44,,47092817.0,Europe
4491,Spain,ESP,2020,98.59,11.51,47679482.0,Europe
4492,Spain,ESP,2021,99.7,,47735670.0,Europe
4493,Sri Lanka,LKA,1870,,0.16,2777781.0,Asia
4494,Sri Lanka,LKA,1875,,0.18,2955263.0,Asia
4495,Sri Lanka,LKA,1880,,0.19,3092435.0,Asia
4496,Sri Lanka,LKA,1885,,0.23,3260992.0,Asia
4497,Sri Lanka,LKA,1890,,0.3,3454615.0,Asia
4498,Sri Lanka,LKA,1895,,0.38,3738296.0,Asia
4499,Sri Lanka,LKA,1900,,0.48,4063376.0,Asia
4500,Sri Lanka,LKA,1901,26.4,,4135627.0,Asia
4501,Sri Lanka,LKA,1905,,0.58,4449526.0,Asia
4502,Sri Lanka,LKA,1910,,0.87,4860106.0,Asia
4503,Sri Lanka,LKA,1911,31.0,,4932467.0,Asia
4504,Sri Lanka,LKA,1915,,1.17,5190518.0,Asia
4505,Sri Lanka,LKA,1920,,1.42,5500957.0,Asia
4506,Sri Lanka,LKA,1921,39.9,,5554509.0,Asia
4507,Sri Lanka,LKA,1925,,2.08,5746923.0,Asia
4508,Sri Lanka,LKA,1930,,2.42,5987713.0,Asia
4509,Sri Lanka,LKA,1935,,2.76,6211836.0,Asia
4510,Sri Lanka,LKA,1940,,3.05,6492745.0,Asia
4511,Sri Lanka,LKA,1945,,3.3,7139430.0,Asia
4512,Sri Lanka,LKA,1946,57.8,,7287633.0,Asia
4513,Sri Lanka,LKA,1950,62.5,3.55,7811051.0,Asia
4514,Sri Lanka,LKA,1955,,3.84,8623328.0,Asia
4515,Sri Lanka,LKA,1960,,4.12,9661384.0,Asia
4516,Sri Lanka,LKA,1965,,4.49,10916965.0,Asia
4517,Sri Lanka,LKA,1970,,6.63,12287113.0,Asia
4518,Sri Lanka,LKA,1975,,6.97,13548989.0,Asia
4519,Sri Lanka,LKA,1980,,7.22,14847972.0,Asia
4520,Sri Lanka,LKA,1981,86.78,,15099417.0,Asia
4521,Sri Lanka,LKA,1985,,7.89,15544152.0,Asia
4522,Sri Lanka,LKA,1990,,8.9,16352460.0,Asia
4523,Sri Lanka,LKA,1995,,9.83,17564065.0,Asia
4524,Sri Lanka,LKA,2000,,10.77,19293056.0,Asia
4525,Sri Lanka,LKA,2001,90.68,,19600361.0,Asia
4526,Sri Lanka,LKA,2005,,10.83,20216531.0,Asia
4527,Sri Lanka,LKA,2006,90.81,,20352416.0,Asia
4528,Sri Lanka,LKA,2008,90.56,,20629377.0,Asia
4529,Sri Lanka,LKA,2010,91.18,10.67,20879092.0,Asia
4530,Sri Lanka,LKA,2014,92.53466,,21547454.0,Asia
4531,Sri Lanka,LKA,2015,92.55379,10.09,21729975.0,Asia
4532,Sri Lanka,LKA,2016,92.39,,21910763.0,Asia
4533,Sri Lanka,LKA,2017,91.9,,22087525.0,Asia
4534,Sri Lanka,LKA,2018,91.71,,22253116.0,Asia
4535,Sri Lanka,LKA,2019,92.25,,22410552.0,Asia
4536,Sri Lanka,LKA,2020,92.38,10.33,22561808.0,Asia
4537,Sri Lanka,LKA,2021,92.43,,22700377.0,Asia
4538,Sri Lanka,LKA,2022,92.49,,22834965.0,Asia
4539,Sri Lanka,LKA,2023,92.66,,22971615.0,Asia
4540,Sub-Saharan Africa (SDG),,1984,48.97,,,
4541,Sub-Saharan Africa (SDG),,1985,49.34,,,
4542,Sub-Saharan Africa (SDG),,1986,49.68,,,
4543,Sub-Saharan Africa (SDG),,1987,50.35,,,
4544,Sub-Saharan Africa (SDG),,1988,50.89,,,
4545,Sub-Saharan Africa (SDG),,1989,51.44,,,
4546,Sub-Saharan Africa (SDG),,1990,52.11,,,
4547,Sub-Saharan Africa (SDG),,1991,52.48,,,
4548,Sub-Saharan Africa (SDG),,1992,52.97,,,
4549,Sub-Saharan Africa (SDG),,1993,53.58,,,
4550,Sub-Saharan Africa (SDG),,1994,54.23,,,
4551,Sub-Saharan Africa (SDG),,1995,54.65,,,
4552,Sub-Saharan Africa (SDG),,1996,55.25,,,
4553,Sub-Saharan Africa (SDG),,1997,56.03,,,
4554,Sub-Saharan Africa (SDG),,1998,56.68,,,
4555,Sub-Saharan Africa (SDG),,1999,57.54,,,
4556,Sub-Saharan Africa (SDG),,2000,56.33,,,
4557,Sub-Saharan Africa (SDG),,2001,57.09,,,
4558,Sub-Saharan Africa (SDG),,2002,57.78,,,
4559,Sub-Saharan Africa (SDG),,2003,58.29,,,
4560,Sub-Saharan Africa (SDG),,2004,58.96,,,
4561,Sub-Saharan Africa (SDG),,2005,58.58,,,
4562,Sub-Saharan Africa (SDG),,2006,58.27,,,
4563,Sub-Saharan Africa (SDG),,2007,58.03,,,
4564,Sub-Saharan Africa (SDG),,2008,58.35,,,
4565,Sub-Saharan Africa (SDG),,2009,58.81,,,
4566,Sub-Saharan Africa (SDG),,2010,59.48,,,
4567,Sub-Saharan Africa (SDG),,2011,61.2,,,
4568,Sub-Saharan Africa (SDG),,2012,62.45,,,
4569,Sub-Saharan Africa (SDG),,2013,63.34,,,
4570,Sub-Saharan Africa (SDG),,2014,63.88,,,
4571,Sub-Saharan Africa (SDG),,2015,64.47,,,
4572,Sub-Saharan Africa (SDG),,2016,65.09,,,
4573,Sub-Saharan Africa (SDG),,2017,65.44,,,
4574,Sub-Saharan Africa (SDG),,2018,67.36,,,
4575,Sub-Saharan Africa (SDG),,2019,67.99,,,
4576,Sub-Saharan Africa (SDG),,2020,68.16,,,
4577,Sub-Saharan Africa (SDG),,2021,68.11,,,
4578,Sub-Saharan Africa (SDG),,2022,68.44,,,
4579,Sub-Saharan Africa (SDG),,2023,68.73,,,
4580,Sub-Saharan Africa (WB),WB_SSA,1985,49.66,,,
4581,Sub-Saharan Africa (WB),WB_SSA,1986,49.99,,,
4582,Sub-Saharan Africa (WB),WB_SSA,1987,50.63,,,
4583,Sub-Saharan Africa (WB),WB_SSA,1988,51.14,,,
4584,Sub-Saharan Africa (WB),WB_SSA,1989,51.68,,,
4585,Sub-Saharan Africa (WB),WB_SSA,1990,52.32,,,
4586,Sub-Saharan Africa (WB),WB_SSA,1991,52.67,,,
4587,Sub-Saharan Africa (WB),WB_SSA,1992,53.14,,,
4588,Sub-Saharan Africa (WB),WB_SSA,1993,53.72,,,
4589,Sub-Saharan Africa (WB),WB_SSA,1994,54.34,,,
4590,Sub-Saharan Africa (WB),WB_SSA,1995,54.74,,,
4591,Sub-Saharan Africa (WB),WB_SSA,1996,55.37,,,
4592,Sub-Saharan Africa (WB),WB_SSA,1997,56.16,,,
4593,Sub-Saharan Africa (WB),WB_SSA,1998,56.83,,,
4594,Sub-Saharan Africa (WB),WB_SSA,1999,57.7,,,
4595,Sub-Saharan Africa (WB),WB_SSA,2000,56.57,,,
4596,Sub-Saharan Africa (WB),WB_SSA,2001,57.34,,,
4597,Sub-Saharan Africa (WB),WB_SSA,2002,58.05,,,
4598,Sub-Saharan Africa (WB),WB_SSA,2003,58.58,,,
4599,Sub-Saharan Africa (WB),WB_SSA,2004,59.26,,,
4600,Sub-Saharan Africa (WB),WB_SSA,2005,58.94,,,
4601,Sub-Saharan Africa (WB),WB_SSA,2006,58.03,,,
4602,Sub-Saharan Africa (WB),WB_SSA,2007,57.83,,,
4603,Sub-Saharan Africa (WB),WB_SSA,2008,58.17,,,
4604,Sub-Saharan Africa (WB),WB_SSA,2009,58.65,,,
4605,Sub-Saharan Africa (WB),WB_SSA,2010,59.32,,,
4606,Sub-Saharan Africa (WB),WB_SSA,2011,61.01,,,
4607,Sub-Saharan Africa (WB),WB_SSA,2012,62.24,,,
4608,Sub-Saharan Africa (WB),WB_SSA,2013,63.12,,,
4609,Sub-Saharan Africa (WB),WB_SSA,2014,63.67,,,
4610,Sub-Saharan Africa (WB),WB_SSA,2015,64.26,,,
4611,Sub-Saharan Africa (WB),WB_SSA,2016,64.89,,,
4612,Sub-Saharan Africa (WB),WB_SSA,2017,65.25,,,
4613,Sub-Saharan Africa (WB),WB_SSA,2018,67.13,,,
4614,Sub-Saharan Africa (WB),WB_SSA,2019,67.73,,,
4615,Sub-Saharan Africa (WB),WB_SSA,2020,67.89,,,
4616,Sub-Saharan Africa (WB),WB_SSA,2021,67.84,,,
4617,Sub-Saharan Africa (WB),WB_SSA,2022,68.15,,,
4618,Sub-Saharan Africa (WB),WB_SSA,2023,68.44,,,
4619,Sudan,SDN,1870,,0.01,4882759.0,Africa
4620,Sudan,SDN,1875,,0.01,4929581.0,Africa
4621,Sudan,SDN,1880,,0.01,4977386.0,Africa
4622,Sudan,SDN,1885,,0.01,5024850.0,Africa
4623,Sudan,SDN,1890,,0.01,5071932.0,Africa
4624,Sudan,SDN,1895,,0.01,5118592.0,Africa
4625,Sudan,SDN,1900,,0.02,5164788.0,Africa
4626,Sudan,SDN,1905,,0.02,5210473.0,Africa
4627,Sudan,SDN,1910,,0.03,5255604.0,Africa
4628,Sudan,SDN,1915,,0.15,5299641.0,Africa
4629,Sudan,SDN,1920,,0.16,5388664.0,Africa
4630,Sudan,SDN,1925,,0.18,5509789.0,Africa
4631,Sudan,SDN,1930,,0.22,5633637.0,Africa
4632,Sudan,SDN,1935,,0.24,5760270.0,Africa
4633,Sudan,SDN,1940,,0.27,5889749.0,Africa
4634,Sudan,SDN,1945,,0.29,6022138.0,Africa
4635,Sudan,SDN,1950,7.5,0.35,6189915.0,Africa
4636,Sudan,SDN,1955,,0.43,7181691.0,Africa
4637,Sudan,SDN,1960,,0.51,8364491.0,Africa
4638,Sudan,SDN,1965,,0.63,9858033.0,Africa
4639,Sudan,SDN,1970,,0.78,11695768.0,Africa
4640,Sudan,SDN,1975,,1.03,14064803.0,Africa
4641,Sudan,SDN,1980,,1.42,17058908.0,Africa
4642,Sudan,SDN,1985,,1.93,19905872.0,Africa
4643,Sudan,SDN,1990,,2.4,22021484.0,Africa
4644,Sudan,SDN,1995,,2.78,24672144.0,Africa
4645,Sudan,SDN,2000,61.35,3.09,27816748.0,Africa
4646,Sudan,SDN,2005,,3.31,31262447.0,Africa
4647,Sudan,SDN,2008,53.52,,33623980.0,Africa
4648,Sudan,SDN,2010,,3.49,35414403.0,Africa
4649,Sudan,SDN,2015,,3.85,40024433.0,Africa
4650,Sudan,SDN,2020,,4.38,46789237.0,Africa
4651,Suriname,SUR,1950,72.5,,195575.0,South America
4652,Suriname,SUR,2004,89.6,,513928.0,South America
4653,Suriname,SUR,2008,94.62,,537252.0,South America
4654,Suriname,SUR,2010,94.68,,549931.0,South America
4655,Suriname,SUR,2012,92.87,,562640.0,South America
4656,Sweden,SWE,1475,1.0,,507784.0,Europe
4657,Sweden,SWE,1550,1.0,,766244.0,Europe
4658,Sweden,SWE,1650,23.0,,1368171.0,Europe
4659,Sweden,SWE,1750,48.0,,1772683.0,Europe
4660,Sweden,SWE,1870,,3.6,4168979.0,Europe
4661,Sweden,SWE,1875,,3.71,4366984.0,Europe
4662,Sweden,SWE,1880,,3.85,4563030.0,Europe
4663,Sweden,SWE,1885,,3.98,4679989.0,Europe
4664,Sweden,SWE,1890,,4.09,4792852.0,Europe
4665,Sweden,SWE,1895,,4.21,4952734.0,Europe
4666,Sweden,SWE,1900,,4.32,5123503.0,Europe
4667,Sweden,SWE,1905,,4.42,5289570.0,Europe
4668,Sweden,SWE,1910,,4.5,5463482.0,Europe
4669,Sweden,SWE,1915,,4.59,5670156.0,Europe
4670,Sweden,SWE,1920,,4.84,5876734.0,Europe
4671,Sweden,SWE,1925,,5.06,6014675.0,Europe
4672,Sweden,SWE,1930,,5.64,6141408.0,Europe
4673,Sweden,SWE,1935,,5.89,6255485.0,Europe
4674,Sweden,SWE,1940,,6.16,6393377.0,Europe
4675,Sweden,SWE,1945,,6.53,6691367.0,Europe
4676,Sweden,SWE,1950,98.5,6.95,7016565.0,Europe
4677,Sweden,SWE,1955,,7.28,7262328.0,Europe
4678,Sweden,SWE,1960,,7.69,7484597.0,Europe
4679,Sweden,SWE,1965,,8.12,7733011.0,Europe
4680,Sweden,SWE,1970,,8.65,8042783.0,Europe
4681,Sweden,SWE,1975,,9.62,8192641.0,Europe
4682,Sweden,SWE,1980,,10.3,8310470.0,Europe
4683,Sweden,SWE,1985,,10.65,8350249.0,Europe
4684,Sweden,SWE,1990,,11.03,8558571.0,Europe
4685,Sweden,SWE,1995,,11.41,8826298.0,Europe
4686,Sweden,SWE,2000,,11.72,8872099.0,Europe
4687,Sweden,SWE,2005,,11.86,9029771.0,Europe
4688,Sweden,SWE,2010,,11.95,9378234.0,Europe
4689,Sweden,SWE,2015,,11.89,9799483.0,Europe
4690,Sweden,SWE,2020,,11.93,10353682.0,Europe
4691,Switzerland,CHE,1870,,4.09,2655155.0,Europe
4692,Switzerland,CHE,1875,,4.28,2743419.0,Europe
4693,Switzerland,CHE,1880,,4.47,2831582.0,Europe
4694,Switzerland,CHE,1885,,4.68,2891309.0,Europe
4695,Switzerland,CHE,1890,,4.91,2960412.0,Europe
4696,Switzerland,CHE,1895,,5.13,3116589.0,Europe
4697,Switzerland,CHE,1900,,5.31,3297641.0,Europe
4698,Switzerland,CHE,1905,,5.67,3505221.0,Europe
4699,Switzerland,CHE,1910,,6.05,3708897.0,Europe
4700,Switzerland,CHE,1915,,6.37,3797595.0,Europe
4701,Switzerland,CHE,1920,,7.11,3870407.0,Europe
4702,Switzerland,CHE,1925,,7.45,3954753.0,Europe
4703,Switzerland,CHE,1930,,7.72,4042131.0,Europe
4704,Switzerland,CHE,1935,,7.96,4128912.0,Europe
4705,Switzerland,CHE,1940,,8.21,4233223.0,Europe
4706,Switzerland,CHE,1945,,8.52,4444943.0,Europe
4707,Switzerland,CHE,1950,98.5,8.97,4692642.0,Europe
4708,Switzerland,CHE,1955,,9.09,5002118.0,Europe
4709,Switzerland,CHE,1960,,9.16,5327777.0,Europe
4710,Switzerland,CHE,1965,,9.5,5856414.0,Europe
4711,Switzerland,CHE,1970,,9.9,6180922.0,Europe
4712,Switzerland,CHE,1975,,10.55,6338600.0,Europe
4713,Switzerland,CHE,1980,,11.32,6319848.0,Europe
4714,Switzerland,CHE,1985,,10.67,6470959.0,Europe
4715,Switzerland,CHE,1990,,10.54,6713168.0,Europe
4716,Switzerland,CHE,1995,,10.41,7040481.0,Europe
4717,Switzerland,CHE,2000,,10.14,7184003.0,Europe
4718,Switzerland,CHE,2005,,10.82,7431824.0,Europe
4719,Switzerland,CHE,2010,,12.92,7825750.0,Europe
4720,Switzerland,CHE,2015,,12.95,8283940.0,Europe
4721,Switzerland,CHE,2020,,12.97,8640582.0,Europe
4722,Syria,SYR,1870,,0.01,1584954.0,Asia
4723,Syria,SYR,1875,,0.01,1612588.0,Asia
4724,Syria,SYR,1880,,0.02,1640702.0,Asia
4725,Syria,SYR,1885,,0.02,1669306.0,Asia
4726,Syria,SYR,1890,,0.02,1698409.0,Asia
4727,Syria,SYR,1895,,0.03,1728018.0,Asia
4728,Syria,SYR,1900,,0.04,1768504.0,Asia
4729,Syria,SYR,1905,,0.11,1877878.0,Asia
4730,Syria,SYR,1910,,0.16,2006651.0,Asia
4731,Syria,SYR,1915,,0.21,2152230.0,Asia
4732,Syria,SYR,1920,,0.37,2309054.0,Asia
4733,Syria,SYR,1925,,0.43,2476848.0,Asia
4734,Syria,SYR,1930,,0.5,2656835.0,Asia
4735,Syria,SYR,1935,,0.6,2849902.0,Asia
4736,Syria,SYR,1940,,0.69,3056998.0,Asia
4737,Syria,SYR,1945,,0.8,3279143.0,Asia
4738,Syria,SYR,1950,27.5,0.92,3612085.0,Asia
4739,Syria,SYR,1955,,1.05,4050600.0,Asia
4740,Syria,SYR,1960,,1.31,4673502.0,Asia
4741,Syria,SYR,1965,,1.63,5435268.0,Asia
4742,Syria,SYR,1970,,2.2,6380612.0,Asia
4743,Syria,SYR,1975,,2.89,7554368.0,Asia
4744,Syria,SYR,1980,,3.55,8957664.0,Asia
4745,Syria,SYR,1981,55.65,,9260187.0,Asia
4746,Syria,SYR,1985,,4.26,10625673.0,Asia
4747,Syria,SYR,1990,,4.68,12579212.0,Asia
4748,Syria,SYR,1995,,4.77,14616804.0,Asia
4749,Syria,SYR,2000,,4.79,16637884.0,Asia
4750,Syria,SYR,2002,82.89,,17468335.0,Asia
4751,Syria,SYR,2004,80.84,,18336879.0,Asia
4752,Syria,SYR,2005,,6.12,18814092.0,Asia
4753,Syria,SYR,2010,,7.07,22482417.0,Asia
4754,Syria,SYR,2015,,7.44,19424615.0,Asia
4755,Syria,SYR,2020,,7.92,21049431.0,Asia
4756,Syria,SYR,2021,94.42,,21628837.0,Asia
4757,Taiwan,TWN,1870,,0.0,2326358.0,Asia
4758,Taiwan,TWN,1875,,0.0,2358645.0,Asia
4759,Taiwan,TWN,1880,,0.0,2391752.0,Asia
4760,Taiwan,TWN,1885,,0.0,2425312.0,Asia
4761,Taiwan,TWN,1890,,0.01,2495279.0,Asia
4762,Taiwan,TWN,1895,,0.01,2629126.0,Asia
4763,Taiwan,TWN,1900,,0.02,2809533.0,Asia
4764,Taiwan,TWN,1905,,0.03,3005298.0,Asia
4765,Taiwan,TWN,1910,,0.07,3228010.0,Asia
4766,Taiwan,TWN,1915,,0.1,3463334.0,Asia
4767,Taiwan,TWN,1920,,0.53,3639403.0,Asia
4768,Taiwan,TWN,1925,,0.88,3987618.0,Asia
4769,Taiwan,TWN,1930,,1.34,4490164.0,Asia
4770,Taiwan,TWN,1935,,1.76,5112023.0,Asia
4771,Taiwan,TWN,1940,,2.12,5826611.0,Asia
4772,Taiwan,TWN,1945,,2.5,6354446.0,Asia
4773,Taiwan,TWN,1950,,3.16,7596535.0,Asia
4774,Taiwan,TWN,1955,,3.47,9104136.0,Asia
4775,Taiwan,TWN,1960,,3.76,11046263.0,Asia
4776,Taiwan,TWN,1965,,4.18,13124808.0,Asia
4777,Taiwan,TWN,1970,,5.1,14815755.0,Asia
4778,Taiwan,TWN,1975,,6.07,16365267.0,Asia
4779,Taiwan,TWN,1980,,7.1,18086521.0,Asia
4780,Taiwan,TWN,1985,,7.89,19571695.0,Asia
4781,Taiwan,TWN,1990,,8.68,20594907.0,Asia
4782,Taiwan,TWN,1995,,9.55,21534497.0,Asia
4783,Taiwan,TWN,2000,,10.38,22332873.0,Asia
4784,Taiwan,TWN,2005,,11.35,22824932.0,Asia
4785,Taiwan,TWN,2010,,11.96,23224049.0,Asia
4786,Taiwan,TWN,2015,,12.37,23529260.0,Asia
4787,Taiwan,TWN,2020,,12.76,23663461.0,Asia
4788,Tajikistan,TJK,1989,97.69,,5267255.0,Asia
4789,Tajikistan,TJK,2000,99.45,,6284737.0,Asia
4790,Tajikistan,TJK,2003,97.350235,,6658575.0,Asia
4791,Tajikistan,TJK,2007,98.029305,,7194479.0,Asia
4792,Tajikistan,TJK,2009,99.72987,,7490232.0,Asia
4793,Tajikistan,TJK,2015,,10.16,8643839.0,Asia
4794,Tajikistan,TJK,2020,,10.12,9749312.0,Asia
4795,Tanzania,TZA,1950,7.5,,7625152.0,Africa
4796,Tanzania,TZA,1988,59.11,,24769690.0,Africa
4797,Tanzania,TZA,2002,69.43,,36121301.0,Africa
4798,Tanzania,TZA,2012,78.1,,47374261.0,Africa
4799,Tanzania,TZA,2014,79.89494,,50351506.0,Africa
4800,Tanzania,TZA,2015,77.89,6.41,52020958.0,Africa
4801,Tanzania,TZA,2020,82.2361,6.87,60972803.0,Africa
4802,Tanzania,TZA,2022,78.21,,64711822.0,Africa
4803,Thailand,THA,1870,,0.01,5807044.0,Asia
4804,Thailand,THA,1875,,0.01,6018224.0,Asia
4805,Thailand,THA,1880,,0.01,6245403.0,Asia
4806,Thailand,THA,1885,,0.01,6481151.0,Asia
4807,Thailand,THA,1890,,0.02,6734361.0,Asia
4808,Thailand,THA,1895,,0.03,7053396.0,Asia
4809,Thailand,THA,1900,,0.04,7411725.0,Asia
4810,Thailand,THA,1905,,0.2,7887330.0,Asia
4811,Thailand,THA,1910,,0.34,8430298.0,Asia
4812,Thailand,THA,1915,,0.46,9146885.0,Asia
4813,Thailand,THA,1920,,0.51,9983580.0,Asia
4814,Thailand,THA,1925,,0.6,11180768.0,Asia
4815,Thailand,THA,1930,,0.73,12563733.0,Asia
4816,Thailand,THA,1935,,0.99,14065091.0,Asia
4817,Thailand,THA,1940,,1.25,15767871.0,Asia
4818,Thailand,THA,1945,,1.67,17889744.0,Asia
4819,Thailand,THA,1950,52.5,2.16,20428401.0,Asia
4820,Thailand,THA,1955,,2.44,23343179.0,Asia
